CLIENTNUM,Attrition_Flag,DOB_Year,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Months_Inactive_12_mon,Credit_Limit,Total_Trans_Ct,Avg_Utilization_Ratio
823590483,Existing Customer,1959,F,0,Graduate,Divorced,Less than $40K,Blue,56,1,2230,75,0.77
710635083,Existing Customer,1975,M,4,High School,Married,$80K - $120K,Blue,38,1,28327,52,0.021
716408058,Existing Customer,1965,F,2,Uneducated,Single,Unknown,Blue,36,3,2500,72,0.519
713803158,Existing Customer,1980,M,3,High School,Single,$60K - $80K,Blue,33,1,9246,91,0
713593683,Existing Customer,1978,F,3,Graduate,Married,$40K - $60K,Blue,28,3,11155,60,0.142
709339758,Existing Customer,1978,M,3,Unknown,Single,$120K +,Blue,30,2,11926,84,0.148
789382758,Attrited Customer,1967,M,3,Graduate,Single,$40K - $60K,Blue,44,3,5501,51,0
813427833,Existing Customer,1976,F,4,Graduate,Single,Less than $40K,Blue,40,2,2110,77,0.4
717846108,Existing Customer,1972,M,4,Uneducated,Married,$60K - $80K,Blue,34,3,12994,74,0.07
720968583,Existing Customer,1969,F,2,Unknown,Married,Unknown,Blue,45,1,29551,63,0.071
721437333,Attrited Customer,1975,M,2,Graduate,Single,$80K - $120K,Blue,36,2,5054,39,0.498
709134333,Existing Customer,1976,F,2,Graduate,Unknown,Less than $40K,Blue,28,2,3136,67,0.718
712630608,Existing Customer,1978,F,2,High School,Unknown,Unknown,Blue,35,3,6109,69,0.254
712404483,Existing Customer,1972,M,2,High School,Married,$80K - $120K,Blue,36,3,3989,82,0.63
717812133,Existing Customer,1988,F,1,Graduate,Unknown,Less than $40K,Blue,13,1,3315,65,0.375
714926508,Existing Customer,1969,M,2,Graduate,Married,$80K - $120K,Silver,45,4,34516,46,0.056
771474108,Existing Customer,1981,F,2,Uneducated,Married,Less than $40K,Blue,28,2,1794,63,0.568
709774608,Existing Customer,1970,M,3,Unknown,Married,$60K - $80K,Blue,36,3,5993,64,0.264
718802283,Existing Customer,1977,F,3,Post-Graduate,Divorced,Less than $40K,Blue,31,2,8320,82,0
711626658,Attrited Customer,1959,F,1,High School,Single,Less than $40K,Blue,36,3,1930,45,0
789354783,Existing Customer,1976,F,3,Unknown,Single,Less than $40K,Blue,32,3,2329,86,0.629
720486408,Existing Customer,1966,F,1,Uneducated,Single,Less than $40K,Blue,36,3,1438.3,73,0.526
717793983,Attrited Customer,1966,M,3,Graduate,Single,$40K - $60K,Silver,45,3,18128,49,0
718582158,Existing Customer,1973,M,2,Unknown,Married,$120K +,Blue,35,3,10642,74,0.161
713127708,Existing Customer,1983,F,0,Uneducated,Married,Less than $40K,Blue,26,1,2230,63,0
717112533,Existing Customer,1969,F,1,Graduate,Unknown,Less than $40K,Blue,42,2,6946,88,0
713681433,Existing Customer,1971,F,2,High School,Divorced,Unknown,Blue,39,2,9716,91,0.09
718846008,Existing Customer,1963,F,0,Unknown,Married,Unknown,Blue,36,3,4377,62,0.343
714119283,Attrited Customer,1979,F,2,Unknown,Single,$40K - $60K,Blue,34,3,2516,51,0
713056083,Existing Customer,1969,M,2,High School,Single,$120K +,Blue,46,2,34516,87,0
718538958,Existing Customer,1966,F,3,College,Single,Less than $40K,Blue,43,3,1844,82,0
710353233,Existing Customer,1973,M,3,College,Divorced,$60K - $80K,Blue,39,3,13233,47,0.084
713853858,Existing Customer,1980,M,4,Unknown,Married,$80K - $120K,Silver,31,2,34516,57,0.042
710342508,Existing Customer,1973,F,2,Uneducated,Married,$40K - $60K,Blue,36,3,1593,76,0
787563858,Existing Customer,1971,F,1,Graduate,Married,Less than $40K,Blue,41,2,8589,63,0.08
799239033,Attrited Customer,1968,F,3,High School,Single,$40K - $60K,Blue,47,3,1714,46,0
710733183,Existing Customer,1975,M,3,Post-Graduate,Unknown,$120K +,Blue,36,1,1438.3,67,0.587
718489608,Existing Customer,1971,F,4,Graduate,Married,Less than $40K,Blue,36,2,2433,69,0.801
758824608,Existing Customer,1974,M,4,Uneducated,Married,$80K - $120K,Blue,40,2,21148,69,0.083
780984408,Existing Customer,1956,F,0,Unknown,Divorced,Less than $40K,Blue,50,3,7487,63,0.261
814483608,Attrited Customer,1974,F,4,Graduate,Divorced,Less than $40K,Blue,42,3,5798,43,0.434
708848208,Existing Customer,1969,M,3,Uneducated,Single,$80K - $120K,Blue,40,3,34516,81,0.051
719713683,Existing Customer,1969,F,0,Graduate,Married,Unknown,Blue,37,2,7608,81,0.312
715514133,Attrited Customer,1977,F,4,Graduate,Married,Less than $40K,Blue,31,3,2184,42,0
715955208,Existing Customer,1986,F,1,High School,Single,Less than $40K,Blue,26,3,2189,72,0.837
794707083,Attrited Customer,1971,M,2,College,Single,$80K - $120K,Blue,44,2,3495,41,0
805313808,Attrited Customer,1969,F,3,High School,Married,$40K - $60K,Blue,47,2,8018,38,0.017
772922883,Attrited Customer,1980,M,3,Unknown,Married,$80K - $120K,Blue,22,3,20543,42,0
715716333,Existing Customer,1959,F,0,High School,Single,Unknown,Blue,50,2,18819,87,0
714502458,Existing Customer,1972,M,3,Unknown,Married,$60K - $80K,Blue,36,2,17811,79,0.036
712444533,Existing Customer,1978,M,2,High School,Single,$80K - $120K,Blue,36,2,14418,68,0
797748708,Existing Customer,1977,M,4,Unknown,Single,$80K - $120K,Blue,38,3,3936,66,0.514
780203883,Existing Customer,1978,F,3,Doctorate,Divorced,Unknown,Blue,33,3,5738,73,0
720616908,Existing Customer,1967,M,1,Uneducated,Single,$120K +,Blue,36,1,34516,67,0
817038333,Existing Customer,1966,F,0,Graduate,Married,Less than $40K,Blue,40,3,1513,72,0.479
713333433,Attrited Customer,1972,M,3,Uneducated,Unknown,$60K - $80K,Blue,41,4,18075,30,0
710820783,Existing Customer,1976,F,4,Graduate,Married,Unknown,Blue,36,1,5989,78,0
720338658,Existing Customer,1965,F,3,Post-Graduate,Single,Less than $40K,Blue,42,2,2490,60,0.652
803938908,Existing Customer,1972,F,4,Uneducated,Single,Less than $40K,Blue,44,2,2659,81,0
787921383,Attrited Customer,1968,M,0,High School,Single,$120K +,Silver,44,4,34516,43,0.067
787849833,Existing Customer,1972,M,2,High School,Married,$80K - $120K,Blue,40,2,13490,75,0.124
721143258,Existing Customer,1975,M,1,High School,Single,$40K - $60K,Blue,33,4,1664,66,0.48
709335558,Existing Customer,1972,M,3,Uneducated,Married,$120K +,Blue,37,3,7753,65,0.212
806619333,Existing Customer,1985,F,3,High School,Single,Less than $40K,Blue,31,2,2909,80,0.717
719378658,Existing Customer,1964,M,3,Graduate,Divorced,$80K - $120K,Silver,36,3,34516,69,0.04
720670458,Existing Customer,1969,F,2,Unknown,Single,$40K - $60K,Blue,45,1,3476,58,0.449
716955783,Existing Customer,1969,M,2,Graduate,Single,$80K - $120K,Blue,36,2,16026,59,0.072
817970208,Existing Customer,1976,M,1,Uneducated,Divorced,Less than $40K,Blue,40,3,2705,67,0.493
708506508,Existing Customer,1967,M,3,High School,Married,$120K +,Blue,43,3,2884,90,0.397
750147483,Existing Customer,1972,M,2,High School,Single,$80K - $120K,Blue,37,1,24299,62,0.104
715540233,Existing Customer,1978,M,3,Graduate,Single,$60K - $80K,Blue,34,1,20755,79,0.11
807584958,Attrited Customer,1971,M,3,Uneducated,Married,$60K - $80K,Blue,45,2,21096,39,0
720686583,Existing Customer,1975,M,3,High School,Divorced,$120K +,Blue,37,3,6457,73,0
820637433,Existing Customer,1976,F,3,High School,Married,Less than $40K,Blue,40,2,1603,66,0
716346183,Existing Customer,1978,F,3,Unknown,Divorced,Unknown,Blue,37,6,9051,72,0.172
715405758,Attrited Customer,1971,F,1,High School,Single,Unknown,Blue,42,0,10057,42,0
710094108,Existing Customer,1988,M,3,Graduate,Single,$60K - $80K,Blue,27,2,2043,79,0.844
713168733,Existing Customer,1956,F,0,Unknown,Single,Less than $40K,Blue,56,3,2802,61,0.858
708614058,Existing Customer,1965,F,2,Graduate,Divorced,Less than $40K,Blue,45,2,1960,67,0.862
718088133,Existing Customer,1981,F,3,Unknown,Divorced,Less than $40K,Blue,36,1,2348,27,0.452
720614658,Existing Customer,1981,M,2,High School,Divorced,$60K - $80K,Blue,25,4,2978,95,0
716695533,Existing Customer,1972,F,3,College,Married,Less than $40K,Blue,29,3,2017,75,0.772
717091533,Existing Customer,1992,F,1,Graduate,Single,Unknown,Blue,36,2,13613,84,0.086
713231658,Existing Customer,1976,F,2,Doctorate,Single,Less than $40K,Blue,33,2,5553,52,0.201
715675458,Existing Customer,1970,M,1,High School,Unknown,$80K - $120K,Blue,41,1,6346,85,0.091
712463883,Existing Customer,1976,M,2,Unknown,Married,$120K +,Silver,38,2,34516,63,0.041
708489258,Existing Customer,1981,F,3,Graduate,Married,Less than $40K,Blue,27,3,1438.3,72,0.687
708403308,Existing Customer,1984,M,3,Unknown,Single,$40K - $60K,Silver,24,1,15133,68,0.11
769684158,Existing Customer,1979,M,4,College,Single,$40K - $60K,Blue,36,3,2502,75,0.595
710349258,Existing Customer,1976,F,3,High School,Single,Less than $40K,Blue,36,2,2589,68,0.793
713940033,Existing Customer,1974,F,3,Graduate,Single,Less than $40K,Blue,36,1,2049,79,0.713
713482608,Existing Customer,1974,M,4,College,Married,$40K - $60K,Blue,35,1,3560,79,0.211
714571008,Existing Customer,1972,F,3,Unknown,Married,Less than $40K,Blue,36,2,1438.3,78,0
715354008,Existing Customer,1978,M,3,Graduate,Unknown,$120K +,Blue,36,1,25937,68,0
819363708,Existing Customer,1978,M,1,Post-Graduate,Single,$60K - $80K,Blue,38,2,2387,67,0.621
712014708,Existing Customer,1973,M,4,Graduate,Married,Less than $40K,Blue,36,1,2912,90,0.515
788717358,Existing Customer,1968,M,2,Uneducated,Single,$60K - $80K,Blue,38,2,7062,68,0.178
710413533,Existing Customer,1965,M,2,Graduate,Married,$80K - $120K,Blue,51,3,12186,66,0.089
718515483,Attrited Customer,1957,M,0,Graduate,Single,Less than $40K,Blue,52,3,3570,47,0.705
715059258,Existing Customer,1983,F,3,Doctorate,Single,Unknown,Blue,32,4,3072,82,0.641
713852958,Existing Customer,1970,F,2,Graduate,Single,Unknown,Silver,41,3,31501,81,0.057
767835558,Existing Customer,1979,F,2,Unknown,Married,Less than $40K,Blue,36,1,5928,69,0.425
721531683,Existing Customer,1977,F,4,Graduate,Single,Unknown,Blue,36,1,8482,81,0
720660558,Existing Customer,1971,M,2,Uneducated,Married,$120K +,Blue,36,3,23911,89,0.088
814845933,Existing Customer,1959,M,0,Graduate,Single,$80K - $120K,Blue,56,3,1438.3,74,0
773155533,Existing Customer,1972,F,3,Unknown,Single,Less than $40K,Blue,42,3,3261,89,0.25
711199908,Existing Customer,1980,M,2,Graduate,Single,$60K - $80K,Blue,30,1,2317,71,0.532
721398858,Existing Customer,1978,M,2,Unknown,Single,$120K +,Blue,34,3,33913,76,0
715664808,Attrited Customer,1978,M,2,Graduate,Single,$80K - $120K,Blue,30,3,34516,51,0
715500558,Existing Customer,1976,F,3,Graduate,Married,Unknown,Blue,36,1,1637,78,0.473
719239158,Existing Customer,1973,M,3,High School,Married,$60K - $80K,Blue,39,3,5448,72,0
820633833,Existing Customer,1957,F,1,Graduate,Single,$40K - $60K,Blue,56,2,5152,72,0.184
720551733,Attrited Customer,1975,F,4,Doctorate,Married,Unknown,Blue,26,3,15195,41,0
718487958,Existing Customer,1968,F,2,High School,Married,Less than $40K,Blue,41,3,2799,76,0.466
710533233,Attrited Customer,1983,F,1,Graduate,Married,Less than $40K,Blue,29,3,1438.3,47,0
778878633,Existing Customer,1970,M,3,Unknown,Married,$80K - $120K,Blue,32,3,1817,67,0.487
720197058,Attrited Customer,1974,F,3,Graduate,Unknown,Unknown,Blue,33,3,3443,45,0
716317458,Attrited Customer,1970,F,2,Post-Graduate,Single,Less than $40K,Blue,36,3,4281,44,0
718569258,Existing Customer,1965,F,2,Unknown,Married,Less than $40K,Blue,36,3,2029,73,0.48
711649908,Existing Customer,1988,F,3,Graduate,Married,Unknown,Blue,15,3,1438.3,67,0.734
720879708,Existing Customer,1969,M,2,High School,Single,$80K - $120K,Blue,44,2,28186,64,0.046
815761908,Existing Customer,1975,F,3,Unknown,Married,Unknown,Silver,41,3,34516,72,0
711850533,Existing Customer,1975,F,4,Uneducated,Single,Unknown,Blue,36,1,3818,71,0
721028283,Existing Customer,1981,F,4,High School,Married,$40K - $60K,Blue,28,1,11494,86,0.101
710763783,Existing Customer,1972,M,2,High School,Married,$80K - $120K,Blue,32,1,28142,47,0.027
720432858,Existing Customer,1981,F,4,Post-Graduate,Married,Less than $40K,Blue,36,1,2316,63,0.652
772525308,Existing Customer,1978,M,3,College,Single,$40K - $60K,Blue,33,2,10533,69,0.16
767354208,Existing Customer,1973,M,4,Graduate,Married,$80K - $120K,Blue,41,2,14322,75,0
715670058,Existing Customer,1971,M,3,Graduate,Married,$120K +,Blue,38,2,34516,76,0.048
713856708,Existing Customer,1973,M,4,High School,Married,$80K - $120K,Blue,36,1,6798,79,0.37
758086458,Existing Customer,1975,F,3,Graduate,Married,Unknown,Blue,39,3,1438.3,62,0
717035283,Attrited Customer,1975,M,1,Graduate,Single,$60K - $80K,Blue,37,3,2445,39,0.347
709604958,Existing Customer,1970,F,3,Graduate,Single,$40K - $60K,Blue,36,3,2585,64,0.715
714931458,Existing Customer,1969,F,2,Post-Graduate,Single,Unknown,Blue,42,2,1438.3,78,0
711047658,Existing Customer,1975,F,3,High School,Married,Less than $40K,Blue,38,2,1781,83,0.738
718110858,Attrited Customer,1979,M,4,Unknown,Married,$40K - $60K,Blue,36,3,1606,41,0
716385858,Existing Customer,1979,F,4,Graduate,Married,Less than $40K,Blue,28,2,2205,90,0.565
708812133,Existing Customer,1972,F,3,Graduate,Married,Unknown,Blue,39,3,2270,75,0.726
787655058,Existing Customer,1977,F,2,Uneducated,Single,Less than $40K,Blue,37,2,2568,85,0.73
803113383,Attrited Customer,1966,F,1,Uneducated,Single,Less than $40K,Blue,49,4,3292,54,0
721273008,Attrited Customer,1967,F,1,College,Unknown,Less than $40K,Silver,43,3,10797,38,0.116
715762083,Existing Customer,1975,M,0,Uneducated,Single,$60K - $80K,Silver,36,3,30501,45,0.067
711629733,Existing Customer,1976,F,2,Graduate,Married,Less than $40K,Blue,34,3,5371,66,0.279
718410258,Existing Customer,1984,M,3,High School,Unknown,$80K - $120K,Blue,28,4,13441,80,0
719745558,Existing Customer,1969,M,3,Graduate,Single,$60K - $80K,Blue,36,2,9137,77,0.189
820282383,Attrited Customer,1976,F,2,Graduate,Married,Less than $40K,Blue,40,3,5848,32,0.43
793543758,Existing Customer,1974,M,2,Graduate,Single,$120K +,Blue,41,2,10614,77,0.074
778224858,Existing Customer,1979,F,2,College,Unknown,Unknown,Blue,32,3,4035,89,0.249
712555233,Existing Customer,1962,F,0,Graduate,Single,$40K - $60K,Blue,48,1,4205,38,0.169
718516533,Existing Customer,1975,F,2,Graduate,Single,Less than $40K,Blue,36,2,2586,78,0.849
708923658,Existing Customer,1980,F,3,Unknown,Unknown,Less than $40K,Blue,28,2,7234,92,0.196
717708783,Existing Customer,1964,M,2,Graduate,Single,$120K +,Silver,51,3,34516,77,0.041
780688383,Existing Customer,1986,M,1,Graduate,Unknown,$80K - $120K,Blue,24,2,21114,56,0
718821783,Existing Customer,1968,M,1,Unknown,Married,$40K - $60K,Blue,48,1,2522,73,0.676
718163808,Existing Customer,1984,M,1,Graduate,Single,$80K - $120K,Blue,24,3,11309,71,0
712693908,Attrited Customer,1978,M,3,Graduate,Married,$120K +,Blue,31,4,13883,32,0.056
711286533,Existing Customer,1978,M,3,Graduate,Unknown,$60K - $80K,Blue,31,1,13448,62,0
711655683,Existing Customer,1966,M,1,Uneducated,Single,$60K - $80K,Silver,46,2,25991,62,0
718188858,Existing Customer,1969,F,0,Graduate,Single,Less than $40K,Blue,36,1,2537,84,0.432
718514283,Existing Customer,1975,M,4,High School,Single,$40K - $60K,Blue,36,2,1438.3,67,0.552
708642708,Attrited Customer,1981,F,2,Uneducated,Married,Unknown,Blue,36,2,13019,33,0
811475733,Attrited Customer,1968,F,1,College,Married,$40K - $60K,Blue,48,2,3339,48,0
712089108,Existing Customer,1972,M,3,Uneducated,Divorced,$80K - $120K,Blue,37,3,28390,76,0.04
710761533,Existing Customer,1977,M,2,Graduate,Unknown,$80K - $120K,Blue,33,2,23665,87,0.069
714963558,Existing Customer,1975,M,3,Graduate,Single,$40K - $60K,Blue,36,2,1438.3,71,0
714834258,Existing Customer,1978,F,4,High School,Unknown,Less than $40K,Blue,36,2,2459,83,0.458
713788083,Attrited Customer,1993,F,1,Graduate,Single,Less than $40K,Blue,36,2,1624,35,0
719583558,Existing Customer,1972,F,3,Uneducated,Married,$40K - $60K,Blue,40,2,8900,70,0.191
744705408,Existing Customer,1973,F,4,Graduate,Single,Unknown,Blue,41,3,5239,61,0.224
713240133,Existing Customer,1979,F,3,High School,Married,Less than $40K,Blue,36,3,9351,60,0.158
815015283,Existing Customer,1978,F,4,Graduate,Married,Less than $40K,Blue,38,2,2655,62,0.621
718072758,Existing Customer,1970,M,2,Post-Graduate,Married,$120K +,Blue,45,2,3173,73,0.793
709127808,Existing Customer,1973,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,35,2,6243,57,0.213
715080258,Existing Customer,1984,F,1,High School,Single,Unknown,Blue,36,2,6730,89,0.162
709567758,Existing Customer,1981,F,3,Uneducated,Married,Less than $40K,Blue,29,1,2490,71,0.894
780067158,Attrited Customer,1970,F,2,Uneducated,Single,Less than $40K,Blue,36,3,1746,47,0.634
715357308,Existing Customer,1977,M,2,Graduate,Married,$60K - $80K,Blue,36,1,4141,65,0.344
720559908,Existing Customer,1963,F,2,Uneducated,Divorced,Less than $40K,Silver,46,1,11684,61,0.056
720339558,Existing Customer,1974,F,2,Graduate,Single,Less than $40K,Blue,36,1,2363,71,0.209
809599158,Attrited Customer,1973,M,4,Uneducated,Single,$80K - $120K,Silver,43,3,34516,28,0
793269933,Existing Customer,1975,M,3,Graduate,Unknown,$60K - $80K,Silver,40,3,28829,78,0
809978733,Existing Customer,1988,F,2,High School,Single,$40K - $60K,Blue,28,2,1438.3,77,0.519
788996058,Existing Customer,1974,F,2,High School,Married,Less than $40K,Blue,34,2,2730,69,0.722
712575708,Existing Customer,1966,F,2,High School,Married,Less than $40K,Blue,36,1,1994,82,0.589
789625383,Existing Customer,1973,M,3,Uneducated,Married,$80K - $120K,Blue,42,3,9727,62,0.167
719730258,Existing Customer,1980,M,4,Uneducated,Divorced,$60K - $80K,Silver,36,2,33771,75,0
793717608,Existing Customer,1982,M,0,Doctorate,Single,$60K - $80K,Blue,33,2,10452,79,0.107
709798908,Attrited Customer,1976,F,4,Unknown,Single,Less than $40K,Blue,32,3,2858,43,0
716077458,Existing Customer,1975,M,3,Uneducated,Married,$40K - $60K,Blue,36,2,4707,71,0.238
813435108,Existing Customer,1972,F,1,Graduate,Single,Less than $40K,Blue,44,2,3537,78,0
708084558,Attrited Customer,1975,M,3,Doctorate,Divorced,$80K - $120K,Blue,38,3,8258,23,0.214
719880408,Existing Customer,1975,F,4,Graduate,Married,Less than $40K,Blue,35,3,3072,57,0.524
719343633,Existing Customer,1973,M,3,High School,Unknown,Less than $40K,Blue,38,3,8892,89,0.1
718711158,Attrited Customer,1969,M,3,Graduate,Married,$120K +,Blue,36,2,3841,51,0.655
717443658,Existing Customer,1984,F,0,Graduate,Divorced,$40K - $60K,Blue,28,3,1920,81,0
715976433,Existing Customer,1979,M,3,High School,Unknown,Less than $40K,Blue,31,2,7802,75,0.242
719038008,Existing Customer,1973,F,4,Graduate,Single,Less than $40K,Blue,35,2,1705,41,0.699
709143183,Attrited Customer,1969,F,2,Doctorate,Married,$40K - $60K,Blue,43,2,1822,39,0.881
710186958,Existing Customer,1976,F,3,Unknown,Single,Unknown,Blue,32,3,9294,82,0.215
709274583,Existing Customer,1981,M,2,High School,Married,$120K +,Blue,27,3,12248,91,0.108
816864483,Existing Customer,1982,F,4,Uneducated,Single,$40K - $60K,Blue,34,2,10264,74,0.078
708271833,Existing Customer,1979,M,3,Graduate,Single,$40K - $60K,Silver,36,2,15069,67,0.122
821759658,Attrited Customer,1980,F,4,High School,Divorced,$40K - $60K,Blue,37,2,4650,54,0.044
820920408,Existing Customer,1968,F,2,Graduate,Single,Less than $40K,Blue,48,2,3685,59,0
718403358,Existing Customer,1972,F,2,High School,Divorced,$40K - $60K,Blue,33,2,7231,67,0.348
713476758,Existing Customer,1977,M,4,Unknown,Married,$60K - $80K,Blue,32,1,10007,77,0.158
720690933,Existing Customer,1969,M,4,Uneducated,Married,$60K - $80K,Blue,39,1,2641,67,0.6
719252583,Existing Customer,1992,F,1,High School,Single,Less than $40K,Blue,20,2,3095,92,0.481
712783083,Attrited Customer,1973,F,4,High School,Married,Less than $40K,Blue,37,2,3607,35,0
771204108,Existing Customer,1985,F,2,Uneducated,Single,Unknown,Blue,23,1,1954,67,0.603
817247658,Existing Customer,1976,M,3,High School,Unknown,$60K - $80K,Blue,27,2,21317,67,0
821749608,Attrited Customer,1980,M,3,Graduate,Single,$80K - $120K,Blue,37,3,19402,51,0
714389883,Existing Customer,1976,M,4,Graduate,Single,$80K - $120K,Blue,36,3,8063,77,0.184
713648208,Existing Customer,1981,F,2,Graduate,Unknown,$40K - $60K,Blue,32,2,3097,86,0.778
826261008,Attrited Customer,1973,F,3,Graduate,Unknown,Less than $40K,Blue,44,3,1438.3,46,0
824163333,Existing Customer,1978,F,5,Uneducated,Single,Less than $40K,Blue,39,2,3161,66,0.767
709444983,Attrited Customer,1983,F,3,Uneducated,Single,$40K - $60K,Blue,30,2,2435,32,0.999
711154908,Existing Customer,1962,F,0,Unknown,Single,Less than $40K,Blue,40,2,1845,76,0.583
769575783,Attrited Customer,1972,F,3,College,Married,Less than $40K,Blue,41,3,1603,43,0.467
720334833,Existing Customer,1982,F,5,College,Single,Less than $40K,Blue,30,1,4710,91,0.397
709563258,Attrited Customer,1971,F,2,Uneducated,Single,Unknown,Blue,41,3,2751,40,0.819
